userId,topic,cluster,profile,turns,trace_count,mean_trace_length,unique_acts,avg_branching,avg_entropy
e17b7530-3021-70d1-5891-3515d4c26ec6,a1,0,Exploratorio / investigativo A,13,1,13.0,7,1.2857142857142858,0.2774162965334102
e18b45c0-20a1-7039-271f-10630ddc7b88,a3,0,Exploratorio / investigativo A,31,1,31.0,5,2.8,1.1350028532931493
e18b45c0-20a1-7039-271f-10630ddc7b88,a4,0,Exploratorio / investigativo A,6,1,6.0,4,1.25,0.25
e19bc5d0-4021-7079-8270-a5b48b2ed74f,a3,0,Exploratorio / investigativo A,5,2,2.5,4,0.75,0.0
e1cb8510-60e1-709a-53ce-18a04547e565,a1,0,Exploratorio / investigativo A,4,1,4.0,2,1.5,0.5
e1cb9560-4091-706e-840f-87a913394f9e,a5,0,Exploratorio / investigativo A,34,3,11.333333333333334,10,1.9,0.4444716790052853
e1cb9560-4091-706e-840f-87a913394f9e,a6,0,Exploratorio / investigativo A,13,1,13.0,5,1.8,0.5328995558400923
e1ebc590-7061-70e7-0b53-19e34682613b,a1,0,Exploratorio / investigativo A,3,1,3.0,2,1.0,1.0
e1fbb500-50c1-7067-3f5b-f2a306231361,a2,0,Exploratorio / investigativo A,9,1,9.0,4,1.5,0.3427376486136672
e1fbb500-50c1-7067-3f5b-f2a306231361,a3,0,Exploratorio / investigativo A,11,3,3.6666666666666665,3,1.3333333333333333,0.5744174271404583
e1fbb500-50c1-7067-3f5b-f2a306231361,a7,0,Exploratorio / investigativo A,5,1,5.0,3,1.0,0.4591479170272448
f11bc560-6081-70ae-2949-07ca788f237b,a5,0,Exploratorio / investigativo A,25,1,25.0,6,1.6666666666666667,0.5828365676870427
f11bc560-6081-70ae-2949-07ca788f237b,a7,0,Exploratorio / investigativo A,20,2,10.0,4,2.0,0.610964047443681
f14b7530-60e1-704a-f8d5-4855523e6d94,a2,0,Exploratorio / investigativo A,7,1,7.0,3,1.3333333333333333,0.3060986113514965
f14b7530-60e1-704a-f8d5-4855523e6d94,a7,0,Exploratorio / investigativo A,43,1,43.0,9,2.2222222222222223,0.7283896074310477
f14be5c0-d081-70bb-548b-5d9ea05cc289,a4,0,Exploratorio / investigativo A,6,2,3.0,3,1.3333333333333333,0.792481250360578
f14be5c0-d081-70bb-548b-5d9ea05cc289,a5,0,Exploratorio / investigativo A,10,2,5.0,3,1.6666666666666667,0.4863826390090815
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a1,0,Exploratorio / investigativo A,18,2,9.0,6,1.8333333333333333,0.5703213491478937
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a7,0,Exploratorio / investigativo A,6,1,6.0,3,1.0,0.4056390622295664
f17ba530-1081-709f-a59d-3f05cc7fb431,a6,0,Exploratorio / investigativo A,26,1,26.0,5,2.2,0.7813138918219006
f17ba530-1081-709f-a59d-3f05cc7fb431,a7,0,Exploratorio / investigativo A,18,1,18.0,7,1.7142857142857142,0.6284917657424448
f1abd540-a0f1-70c2-5c22-206895f355ca,a2,0,Exploratorio / investigativo A,6,1,6.0,3,1.6666666666666667,0.5283208335737187
f1abd540-a0f1-70c2-5c22-206895f355ca,a4,0,Exploratorio / investigativo A,26,1,26.0,5,1.8,0.47210150031472614
f1abd540-a0f1-70c2-5c22-206895f355ca,a6,0,Exploratorio / investigativo A,35,4,8.75,5,1.8,0.624029553444574
f1abd540-a0f1-70c2-5c22-206895f355ca,a7,0,Exploratorio / investigativo A,19,1,19.0,3,1.6666666666666667,0.30186242056608675
f1cbc5b0-a0b1-7062-ca17-580f39de4c83,a4,0,Exploratorio / investigativo A,14,3,4.666666666666667,5,1.4,0.4375
012b8580-9011-70e5-0aa0-480c3bb39caa,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
012b8580-9011-70e5-0aa0-480c3bb39caa,a5,1,Localmente sistematico,4,2,2.0,2,1.0,1.0
014b6540-3041-705c-365b-d2029fb91b21,a7,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
016b15c0-a071-70a4-d6d6-0aae841b512a,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
016b65a0-90b1-703c-a8e3-caf440f1860a,a1,1,Localmente sistematico,7,3,2.3333333333333335,4,1.0,0.3333333333333333
017b8560-6081-70e4-7303-6882d8635df0,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
019be580-4061-7075-debb-ffd77dc8ca40,a2,1,Localmente sistematico,3,1,3.0,2,1.0,0.0
01cbf550-9041-70f1-3bbe-92176ffa992e,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
01ebb520-b0d1-709a-ca45-bb5b571f108f,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
112b5570-40c1-70f5-ada6-8cd2d2eb5007,a6,1,Localmente sistematico,5,2,2.5,3,1.0,0.0
113bc5a0-00c1-70a8-1558-53c8f78b1a99,a4,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
116b0520-f0b1-70d5-0575-61162dd862fd,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a1,1,Localmente sistematico,7,3,2.3333333333333335,2,1.0,0.0
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a4,1,Localmente sistematico,6,3,2.0,2,1.5,0.5
11dbd5f0-80a1-7076-d1aa-848948d336e3,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
11dbf510-3071-705c-f2d1-83420f60f130,a1,1,Localmente sistematico,5,2,2.5,3,1.0,0.0
210bd5c0-70d1-7070-b076-8b8ae197fb56,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
217b8540-6011-7086-a648-de542f534c22,a1,1,Localmente sistematico,3,1,3.0,3,0.6666666666666666,0.0
217b8540-6011-7086-a648-de542f534c22,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
218be570-f0f1-7033-b8df-1466adc57225,a4,1,Localmente sistematico,4,2,2.0,2,1.0,0.0
219b2590-e041-704c-6a88-f3a3366c6cc5,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
21bb9560-e091-7093-48ce-07076388c6c5,a4,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
21bb9560-e091-7093-48ce-07076388c6c5,a5,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
21bb9560-e091-7093-48ce-07076388c6c5,a6,1,Localmente sistematico,3,1,3.0,3,0.6666666666666666,0.0
21fb2560-d0c1-70cc-8456-cb80cc078b11,a6,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
21fba590-60a1-70ba-0967-7fe100d86137,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
310bd5d0-6061-7098-d41e-41b982248427,a7,1,Localmente sistematico,3,1,3.0,3,0.6666666666666666,0.0
311b2590-2041-700f-ce56-3226dd4728d9,a4,1,Localmente sistematico,3,1,3.0,2,1.0,0.0
311bb5b0-8031-704a-d26b-1a35da2044f9,a6,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a2,1,Localmente sistematico,6,3,2.0,3,1.0,1.584962500721156
31ab1560-b091-7055-7307-da7f622a0e6b,a6,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
31db5580-10e1-70d5-9f5c-004b166ac03c,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
31fbe520-0061-70e7-7783-8fdc38bd09fd,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
410b95f0-5061-701c-4a3c-9930963ae77f,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
410bf580-d041-70ad-e668-e60717bb3b98,a4,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
411bd580-f051-7091-c64b-39f944fda7b6,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
411bd580-f051-7091-c64b-39f944fda7b6,a5,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
415b55a0-10a1-704e-fbb1-94f533c8040b,a5,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
41bbf590-9091-7030-9e14-d33b01f1aae6,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
41eb6500-1081-7006-138f-298c1f0f89f5,a5,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a1,1,Localmente sistematico,4,1,4.0,3,1.0,0.0
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a2,1,Localmente sistematico,4,2,2.0,4,0.5,0.0
611bf540-9091-708a-926e-51ff59cf9473,a3,1,Localmente sistematico,7,3,2.3333333333333335,6,0.6666666666666666,0.0
618b3510-8031-705d-7448-12d2783e3064,a2,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
618b3510-8031-705d-7448-12d2783e3064,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
619bf560-4021-7015-9155-f148328587b8,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
61eb0590-9001-70e9-9ded-e189346bd845,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
61eb0590-9001-70e9-9ded-e189346bd845,a3,1,Localmente sistematico,4,1,4.0,3,1.0,0.5
711b6580-50d1-70c7-2c33-364aab9519a1,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
71cbe580-90f1-7027-51c8-f471e501854b,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
71db5530-00e1-709f-0e88-2c9a19f8dc8b,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
812b15e0-7001-7072-351b-af5182106bba,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
813b75b0-90b1-7068-9549-77eb9a62ffdc,a4,1,Localmente sistematico,10,5,2.0,3,1.0,0.0
813b75b0-90b1-7068-9549-77eb9a62ffdc,a6,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
819b2520-80d1-7040-a2e8-a74594524790,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a1,1,Localmente sistematico,9,2,4.5,6,1.0,0.18365916681089792
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a7,1,Localmente sistematico,10,1,10.0,6,1.1666666666666667,0.27419011889093375
912bd5e0-5061-7098-cb02-8d6eae25468c,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
917bc500-1061-70c3-4dd4-f053938b1826,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
91eb4560-80d1-706f-3e42-8631c8034d21,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
91eb4560-80d1-706f-3e42-8631c8034d21,a2,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
91fb2530-b051-70f2-9bbb-1733c381bfbc,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
a18b2540-90e1-70f8-deb6-fc59ae3297da,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
a18b2540-90e1-70f8-deb6-fc59ae3297da,a3,1,Localmente sistematico,5,2,2.5,2,1.0,0.0
a1eba540-c0b1-7047-0613-98a1815ad2ae,a5,1,Localmente sistematico,3,1,3.0,2,1.0,0.0
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a2,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a6,1,Localmente sistematico,3,1,3.0,2,1.0,0.0
a1fbb540-3041-70e7-def6-bcec00a31d99,a4,1,Localmente sistematico,5,1,5.0,5,0.8,0.0
a1fbd5d0-e0e1-7054-7a08-05c01f9a74b1,a3,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
b10b7510-d0b1-702f-66b3-3c1a07997d6d,a3,1,Localmente sistematico,8,4,2.0,3,1.0,0.4591479170272448
b10b7510-d0b1-702f-66b3-3c1a07997d6d,a4,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
b12b4550-8001-70f9-71be-240eab8f838e,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
b13be530-5051-70d1-0e6c-be1458ec7929,a1,1,Localmente sistematico,8,3,2.6666666666666665,5,1.0,0.5283208335737187
b14bd5f0-0011-704d-7e86-b55f1b5f014a,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
b14bd5f0-0011-704d-7e86-b55f1b5f014a,a6,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
b17b05e0-3031-7053-8f2e-c462e449a396,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
b19b0560-c011-70d1-0a4f-c32cfa1ae4cd,a7,1,Localmente sistematico,5,2,2.5,4,0.75,0.0
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
c10ba560-5051-7080-335e-1e8aaac1f227,a4,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
c10ba560-5051-7080-335e-1e8aaac1f227,a7,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a3,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
c14bf560-2021-705a-7bb3-97ad9cbde502,a3,1,Localmente sistematico,4,2,2.0,3,0.6666666666666666,0.0
c15ba5f0-4051-708c-e082-cb7682fd01b2,a2,1,Localmente sistematico,3,1,3.0,3,0.6666666666666666,0.0
c15ba5f0-4051-708c-e082-cb7682fd01b2,a4,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
c16b2580-e0d1-70dd-532d-007653cefda9,a5,1,Localmente sistematico,3,1,3.0,2,1.0,1.0
c17b75e0-00a1-7042-14cc-ebf9cec71595,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a5,1,Localmente sistematico,4,2,2.0,2,1.0,0.0
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a2,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
c1ab8590-4021-709d-24e8-65c1ff2dac53,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
c1ab95b0-80d1-7047-e0fd-cf25383a25c1,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
c1fbd5c0-a001-70fd-355d-eb03b3584e47,a5,1,Localmente sistematico,3,1,3.0,3,0.6666666666666666,0.0
d10bd540-b0a1-702b-2353-0f09ca339f59,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
d10bd540-b0a1-702b-2353-0f09ca339f59,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d14be530-3021-7083-6ee6-f96210849e13,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a5,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d17b6520-5071-7048-0b67-edd7ac9f9e44,a5,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d17b6520-5071-7048-0b67-edd7ac9f9e44,a7,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d1bb4520-5021-700b-e6c7-ba9f0d11e538,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d1cb95b0-3071-70d0-f547-ba55b3123783,a3,1,Localmente sistematico,4,1,4.0,4,0.75,0.0
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a1,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a5,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a7,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
e11ba5c0-60e1-7014-3010-a78f186a4362,a2,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
e14bd5c0-2091-70a1-3e0d-252a10bc1372,a3,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
e14bd5d0-0021-70f1-8b50-efac4033a68a,a1,1,Localmente sistematico,4,1,4.0,3,1.0,0.5
e17b7530-3021-70d1-5891-3515d4c26ec6,a5,1,Localmente sistematico,2,1,2.0,1,1.0,0.0
e18b45c0-20a1-7039-271f-10630ddc7b88,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
e18b6520-b0e1-70b8-ec64-a69aa95d052f,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
e19bc5d0-4021-7079-8270-a5b48b2ed74f,a4,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
e1cb9560-4091-706e-840f-87a913394f9e,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
f14b7530-60e1-704a-f8d5-4855523e6d94,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
f14be5c0-d081-70bb-548b-5d9ea05cc289,a6,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a4,1,Localmente sistematico,5,2,2.5,4,0.75,0.0
f16b2520-6021-70ee-b980-7a50d804795d,a1,1,Localmente sistematico,2,1,2.0,2,0.5,0.0
f1cba540-a0d1-70b2-f94d-ddac74add408,a3,1,Localmente sistematico,3,1,3.0,2,1.0,0.0
016b65a0-90b1-703c-a8e3-caf440f1860a,a6,2,Linear / diretivo,11,2,5.5,2,1.0,0.5032583347756457
017b8560-6081-70e4-7303-6882d8635df0,a2,2,Linear / diretivo,9,1,9.0,3,1.3333333333333333,0.825011210824177
019be580-4061-7075-debb-ffd77dc8ca40,a3,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
01ebb520-b0d1-709a-ca45-bb5b571f108f,a7,2,Linear / diretivo,5,1,5.0,1,1.0,0.0
01ebf5c0-7001-7089-68b3-ebba941641c4,a6,2,Linear / diretivo,9,2,4.5,2,1.0,0.5916727785823275
218be570-f0f1-7033-b8df-1466adc57225,a2,2,Linear / diretivo,5,1,5.0,2,1.0,0.0
21bb9560-e091-7093-48ce-07076388c6c5,a3,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
21fb2560-d0c1-70cc-8456-cb80cc078b11,a3,2,Linear / diretivo,7,1,7.0,1,1.0,0.0
21fb2560-d0c1-70cc-8456-cb80cc078b11,a7,2,Linear / diretivo,11,1,11.0,1,1.0,0.0
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a2,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
315b9550-4081-7033-4f93-fe2be67cdfcc,a6,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
31db5580-10e1-70d5-9f5c-004b166ac03c,a6,2,Linear / diretivo,5,2,2.5,1,1.0,0.0
31fbe520-0061-70e7-7783-8fdc38bd09fd,a7,2,Linear / diretivo,4,1,4.0,1,1.0,0.0
411be510-8031-7076-69a0-27626d9dd276,a2,2,Linear / diretivo,7,1,7.0,1,1.0,0.0
41cb85f0-d081-708c-e151-e2b062eb0f1d,a1,2,Linear / diretivo,4,1,4.0,2,1.0,0.0
514b6590-9031-70f3-bdf0-6fb6ff753346,a6,2,Linear / diretivo,5,1,5.0,1,1.0,0.0
619bf560-4021-7015-9155-f148328587b8,a4,2,Linear / diretivo,5,1,5.0,3,1.0,0.0
719b2530-2001-7002-244b-0c90ec1dc48d,a7,2,Linear / diretivo,6,1,6.0,2,1.0,0.7219280948873623
812b15e0-7001-7072-351b-af5182106bba,a6,2,Linear / diretivo,11,1,11.0,1,1.0,0.0
911b1530-f081-70c6-8ba9-81ba9defa173,a4,2,Linear / diretivo,8,3,2.6666666666666665,2,1.0,0.0
919be590-7081-7003-3cef-906e621826ff,a5,2,Linear / diretivo,7,2,3.5,1,1.0,0.0
91bbe500-b011-7005-c471-0da2f8815108,a1,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
91bbe500-b011-7005-c471-0da2f8815108,a5,2,Linear / diretivo,4,1,4.0,1,1.0,0.0
a13b5500-0021-7047-dba8-89607721af5d,a5,2,Linear / diretivo,7,1,7.0,2,1.0,0.6500224216483541
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a7,2,Linear / diretivo,23,1,23.0,2,1.0,0.26676498780302604
a15bd5a0-20b1-705d-cacd-efb43606a358,a7,2,Linear / diretivo,9,1,9.0,2,1.0,0.5435644431995964
b13be530-5051-70d1-0e6c-be1458ec7929,a3,2,Linear / diretivo,5,1,5.0,1,1.0,0.0
b14ba500-e041-701b-eba7-204e26a8a5b7,a6,2,Linear / diretivo,6,1,6.0,1,1.0,0.0
b17b05e0-3031-7053-8f2e-c462e449a396,a3,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
c10ba560-5051-7080-335e-1e8aaac1f227,a6,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a1,2,Linear / diretivo,6,2,3.0,3,0.6666666666666666,0.0
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a2,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
c16b0500-b021-70a6-5bdc-2c3e5e0472c6,a3,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
c16b2580-e0d1-70dd-532d-007653cefda9,a6,2,Linear / diretivo,5,1,5.0,3,1.0,0.4591479170272448
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a7,2,Linear / diretivo,5,1,5.0,2,1.0,0.8112781244591328
d10bd540-b0a1-702b-2353-0f09ca339f59,a7,2,Linear / diretivo,4,1,4.0,1,1.0,0.0
d17b6520-5071-7048-0b67-edd7ac9f9e44,a3,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
d1db45a0-f051-702b-f627-c33637d4528c,a7,2,Linear / diretivo,16,5,3.2,5,1.0,0.3288089095769475
e14bd5c0-2091-70a1-3e0d-252a10bc1372,a1,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
e17b7530-3021-70d1-5891-3515d4c26ec6,a6,2,Linear / diretivo,5,2,2.5,2,1.0,0.0
f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,a7,2,Linear / diretivo,3,1,3.0,1,1.0,0.0
f18bb5b0-d001-702f-a16a-a004877fccad,a3,2,Linear / diretivo,5,2,2.5,1,1.0,0.0
f1cbc5b0-a0b1-7062-ca17-580f39de4c83,a3,2,Linear / diretivo,6,2,3.0,1,1.0,0.0
011bb520-7041-704f-b3e7-ab5c43dd3950,a4,3,Estrategia mista,14,1,14.0,4,2.25,0.8568333734745662
011bb520-7041-704f-b3e7-ab5c43dd3950,a5,3,Estrategia mista,11,2,5.5,3,1.6666666666666667,0.4863826390090816
011bd560-70e1-7036-62a9-3d29afd5179d,a4,3,Estrategia mista,18,1,18.0,5,2.0,0.5735267781942424
012b8580-9011-70e5-0aa0-480c3bb39caa,a7,3,Estrategia mista,9,1,9.0,2,1.5,0.29583638929116374
017bc500-50b1-70d6-f73f-a218553355df,a3,3,Estrategia mista,19,3,6.333333333333333,4,1.5,0.36307669294752826
017bc500-50b1-70d6-f73f-a218553355df,a5,3,Estrategia mista,5,1,5.0,3,1.3333333333333333,0.792481250360578
019be580-4061-7075-debb-ffd77dc8ca40,a7,3,Estrategia mista,19,3,6.333333333333333,9,1.4444444444444444,0.2851295140691779
01eb0530-d011-70d4-70a6-3d8b36a0733f,a4,3,Estrategia mista,28,2,14.0,4,2.5,1.0037016960573482
01eb0530-d011-70d4-70a6-3d8b36a0733f,a5,3,Estrategia mista,27,1,27.0,6,2.6666666666666665,1.0703283926678424
01eb9580-3071-70a9-01aa-f63e5dd14609,a2,3,Estrategia mista,9,1,9.0,3,1.3333333333333333,0.21667414054945136
01eb9580-3071-70a9-01aa-f63e5dd14609,a6,3,Estrategia mista,21,2,10.5,5,2.0,0.6006516669551292
01eb9580-3071-70a9-01aa-f63e5dd14609,a7,3,Estrategia mista,15,2,7.5,2,1.5,0.20690842515181687
01ebb520-b0d1-709a-ca45-bb5b571f108f,a5,3,Estrategia mista,51,3,17.0,5,2.6,0.8244177053673603
01ebf5c0-7001-7089-68b3-ebba941641c4,a5,3,Estrategia mista,35,1,35.0,5,1.6,0.30733081057285533
113ba590-f051-7017-0685-470ebc1c654d,a6,3,Estrategia mista,6,2,3.0,3,1.3333333333333333,0.3333333333333333
113be530-c071-70a1-1d40-1b6e6088e134,a3,3,Estrategia mista,5,1,5.0,4,1.0,0.3333333333333333
115ba5a0-f021-7098-63b7-6750e7705b72,a3,3,Estrategia mista,5,1,5.0,3,1.3333333333333333,0.792481250360578
115ba5a0-f021-7098-63b7-6750e7705b72,a5,3,Estrategia mista,14,1,14.0,6,1.8333333333333333,0.6672097224626077
115ba5a0-f021-7098-63b7-6750e7705b72,a6,3,Estrategia mista,36,3,12.0,6,2.1666666666666665,1.073296738967078
116b0520-f0b1-70d5-0575-61162dd862fd,a1,3,Estrategia mista,26,1,26.0,7,2.142857142857143,0.8818644381503823
